timestamp,x,y,z,roll,pitch,yaw
1757789275394384896.000,2.590,-0.724,0.000,0.000,0.000,0.229
1757789275422097152.000,2.590,-0.724,0.000,0.000,0.000,0.229
1757789275444192768.000,2.590,-0.724,0.000,0.000,0.000,0.229
1757789275471803392.000,2.590,-0.724,0.000,0.000,0.000,0.229
1757789275493736192.000,2.590,-0.724,0.000,0.000,0.000,0.229
1757789275521758976.000,2.590,-0.724,0.000,0.000,0.000,0.229
1757789275543729920.000,2.590,-0.724,0.000,0.000,0.000,0.229
1757789275571760640.000,2.590,-0.724,0.000,0.000,0.000,0.229
1757789275593851904.000,2.590,-0.724,0.000,0.000,0.000,0.229
1757789275621805824.000,2.590,-0.724,0.000,0.000,0.000,0.229
1757789275643744512.000,2.590,-0.724,0.000,0.000,0.000,0.229
1757789275671444480.000,2.590,-0.724,0.000,0.000,0.000,0.229
1757789275693396736.000,2.590,-0.724,0.000,0.000,0.000,0.229
1757789275721160448.000,2.590,-0.724,0.000,0.000,0.000,0.229
1757789275743084032.000,2.590,-0.724,0.000,0.000,0.000,0.229
1757789275770917120.000,2.590,-0.724,0.000,0.000,0.000,0.229
1757789275792936704.000,2.590,-0.724,0.000,0.000,0.000,0.229
1757789275820802304.000,2.590,-0.724,0.000,0.000,0.000,0.229
1757789275842907648.000,2.590,-0.724,0.000,0.000,0.000,0.229
1757789275870857728.000,2.590,-0.724,0.000,0.000,0.000,0.229
1757789275892867840.000,2.590,-0.724,0.000,0.000,0.000,0.229
1757789275920750592.000,2.590,-0.724,0.000,0.000,0.000,0.229
1757789275942669312.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789275970406400.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789275992382976.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276020196608.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276042374656.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276070159872.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276092267008.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276120553984.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276142896384.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276171092480.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276193193472.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276221033728.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276243097600.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276271585024.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276293747968.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276321551104.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276343444992.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276371580416.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276393772800.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276421598976.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276443687936.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276471550208.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276493664768.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276522129664.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276545360384.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276567348992.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276595298048.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276617162496.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276645949440.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276667912448.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276695589120.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276717186304.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276745004800.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276767152128.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276794850304.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276817047040.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276844701952.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276867318272.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276895395840.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276917378816.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276945427968.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276967561216.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789276995400960.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277017267968.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277045126400.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277072246784.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277094452992.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277117269504.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277145540864.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277167355904.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277195114496.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277217116416.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277245163520.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277267671296.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277295783168.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277317857536.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277346225920.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277369854464.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277392191744.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277420360704.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277442449152.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277470516224.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277492306944.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277519904256.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277547273472.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277569352704.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277597271040.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277620680192.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277642310912.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277669572096.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277697206016.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277719602432.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277742772992.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277770723072.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277792702720.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277820709120.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277842258944.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277869875968.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277897186304.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277919319808.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277947112704.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277969927680.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789277991986944.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789278020553472.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789278042718464.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789278070493952.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789278092436736.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789278120641280.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789278142940416.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789278170345216.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789278192840960.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789278220900096.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789278242667008.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789278269969152.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789278297213440.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789278319561984.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789278347249664.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789278369382144.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789278396768256.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789278419023360.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789278441873920.000,2.590,-0.723,0.000,0.000,0.000,0.229
1757789278469337856.000,2.590,-0.723,0.000,0.000,0.000,0.230
1757789278496965120.000,2.590,-0.723,0.000,0.000,0.000,0.230
1757789278520732160.000,2.590,-0.723,0.000,0.000,0.000,0.230
1757789278542348032.000,2.590,-0.723,0.000,0.000,0.000,0.230
1757789278569868288.000,2.590,-0.723,0.000,0.000,0.000,0.230
1757789278596770816.000,2.590,-0.723,0.000,0.000,0.000,0.230
1757789278618432512.000,2.590,-0.723,0.000,0.000,0.000,0.230
1757789278646096384.000,2.590,-0.723,0.000,0.000,0.000,0.230
1757789278668239616.000,2.590,-0.723,0.000,0.000,0.000,0.230
1757789278696072704.000,2.590,-0.723,0.000,0.000,0.000,0.230
1757789278717501440.000,2.590,-0.723,0.000,0.000,0.000,0.230
1757789278745143808.000,2.590,-0.723,0.000,0.000,0.000,0.230
1757789278767208960.000,2.590,-0.723,0.000,0.000,0.000,0.230
1757789278795396352.000,2.590,-0.723,0.000,0.000,0.000,0.230
1757789278822070016.000,2.589,-0.723,0.000,0.000,0.000,0.230
1757789278844066560.000,2.589,-0.723,0.000,0.000,0.000,0.230
1757789278871262720.000,2.589,-0.723,0.000,0.000,0.000,0.230
1757789278892914432.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789278920423424.000,2.589,-0.723,0.000,0.000,0.000,0.230
1757789278947087104.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789278969359872.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789278996353024.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279017948672.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279045788160.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279067750912.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279095599616.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279122204160.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279144265472.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279171292672.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279193005312.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279220718080.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279242216192.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279270050560.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279296929536.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279318862848.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279346538752.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279368504064.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279396070912.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279418101760.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279445918464.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279468017408.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279495942400.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279517740544.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279545927680.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279567867136.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279595374336.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279622165248.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279644002816.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279671222784.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279692663040.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279720706304.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279743059200.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279770596096.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279792287488.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279819664384.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279846804480.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279868964608.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279896909568.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279919143680.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279946987776.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279968982016.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789279997156096.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280019336704.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280047048704.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280069009920.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280096950784.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280118665984.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280146109440.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280168081152.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280195194368.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280221938432.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280243932160.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280271459840.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280293126656.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280321110784.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280342875136.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280370945024.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280392488448.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280420404992.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280442193408.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280469527808.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280496932608.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280519229696.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280546845952.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280569224704.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280596507904.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280617960192.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280645745920.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280667865600.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280695648256.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280717666304.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280745986816.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280768052480.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280796294144.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280818270976.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280846126848.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280868274432.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280896052224.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280918109440.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280946020352.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280968091136.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789280996014848.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281018027520.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281046339840.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281068354560.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281096780288.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281118882816.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281143882752.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281172312064.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281194468096.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281222086656.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281244539904.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281271917312.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281294612224.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281317331456.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281345210880.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281367551488.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281395201024.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281422094080.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281444345344.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281466983936.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281494675456.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281522215936.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281544521472.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281572164864.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281594118144.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281621747968.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281643804416.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281671971840.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281693953280.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281721874176.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281744206592.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281772256000.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281794762752.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281822227712.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281844660224.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281872270592.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281894254336.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281917302016.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281945793024.000,2.589,-0.722,0.000,0.000,0.000,0.230
1757789281968136448.000,2.590,-0.721,0.000,0.000,0.000,0.230
1757789281996732928.000,2.594,-0.720,0.000,0.000,0.000,0.230
1757789282018901248.000,2.600,-0.719,0.000,0.000,0.000,0.232
1757789282047236608.000,2.615,-0.715,0.000,0.000,0.000,0.235
1757789282070272768.000,2.635,-0.711,0.000,0.000,0.000,0.237
1757789282092288512.000,2.658,-0.705,0.000,0.000,0.000,0.238
1757789282120134400.000,2.693,-0.696,0.000,0.000,0.000,0.240
1757789282142422016.000,2.722,-0.689,0.000,0.000,0.000,0.242
1757789282170542336.000,2.759,-0.680,0.000,0.000,0.000,0.243
1757789282192651520.000,2.787,-0.673,0.000,0.000,0.000,0.246
1757789282220887808.000,2.822,-0.664,0.000,0.000,0.000,0.249
1757789282242952448.000,2.850,-0.657,0.000,0.000,0.000,0.251
1757789282270924032.000,2.885,-0.648,0.000,0.000,0.000,0.253
1757789282292941568.000,2.913,-0.641,0.000,0.000,0.000,0.256
1757789282320884224.000,2.949,-0.631,0.000,0.000,0.000,0.260
1757789282343121152.000,2.979,-0.623,0.000,0.000,0.000,0.265
1757789282370795008.000,3.017,-0.613,0.000,0.000,0.000,0.276
1757789282392652544.000,3.048,-0.604,0.000,0.000,0.000,0.293
1757789282420883712.000,3.087,-0.591,0.000,0.000,0.000,0.320
1757789282442831616.000,3.119,-0.580,0.000,0.000,0.000,0.345
1757789282470835712.000,3.159,-0.565,0.000,0.000,0.000,0.377
1757789282487249408.000,3.182,-0.555,0.000,0.000,0.000,0.396
1757789282521322752.000,3.231,-0.534,0.000,0.000,0.000,0.431
1757789282543978496.000,3.264,-0.518,0.000,0.000,0.000,0.447
1757789282571650304.000,3.304,-0.499,0.000,0.000,0.000,0.458
1757789282593172480.000,3.335,-0.483,0.000,0.000,0.000,0.464
1757789282620801536.000,3.375,-0.463,0.000,0.000,0.000,0.472
1757789282642242304.000,3.406,-0.447,0.000,0.000,0.000,0.477
1757789282669885696.000,3.446,-0.427,0.000,0.000,0.000,0.483
1757789282697003264.000,3.485,-0.406,0.000,0.000,0.000,0.488
1757789282719004672.000,3.517,-0.389,0.000,0.000,0.000,0.492
1757789282746165248.000,3.556,-0.368,0.000,0.000,0.000,0.496
1757789282767405312.000,3.586,-0.351,0.000,0.000,0.000,0.499
1757789282794586624.000,3.625,-0.330,0.000,0.000,0.000,0.502
1757789282821591296.000,3.663,-0.309,0.000,0.000,0.000,0.506
1757789282837991168.000,3.686,-0.297,0.000,0.000,0.000,0.507
1757789282868240128.000,3.727,-0.273,0.000,0.000,0.000,0.511
1757789282897137920.000,3.765,-0.252,0.000,0.000,0.000,0.514
1757789282918962944.000,3.793,-0.236,0.000,0.000,0.000,0.516
1757789282946438144.000,3.829,-0.216,0.000,0.000,0.000,0.517
1757789282968196352.000,3.857,-0.200,0.000,0.000,0.000,0.519
1757789282996925952.000,3.895,-0.178,0.000,0.000,0.000,0.521
1757789283018791680.000,3.923,-0.162,0.000,0.000,0.000,0.524
1757789283047091712.000,3.959,-0.141,0.000,0.000,0.000,0.526
1757789283069261056.000,3.987,-0.125,0.000,0.000,0.000,0.529
1757789283096989440.000,4.022,-0.105,0.000,0.000,0.000,0.532
1757789283119756032.000,4.050,-0.088,0.000,0.000,0.000,0.535
1757789283142215680.000,4.077,-0.072,0.000,0.000,0.000,0.538
1757789283170339584.000,4.111,-0.051,0.000,0.000,0.000,0.541
1757789283192627200.000,4.137,-0.035,0.000,0.000,0.000,0.543
1757789283218072320.000,4.168,-0.017,0.000,0.000,0.000,0.545
1757789283245762048.000,4.200,0.003,0.000,0.000,0.000,0.546
1757789283267574272.000,4.226,0.018,0.000,0.000,0.000,0.541
1757789283295589888.000,4.258,0.038,0.000,0.000,0.000,0.528
1757789283317605120.000,4.284,0.052,0.000,0.000,0.000,0.513
1757789283345405696.000,4.317,0.070,0.000,0.000,0.000,0.492
1757789283367463680.000,4.343,0.084,0.000,0.000,0.000,0.473
1757789283395688704.000,4.376,0.100,0.000,0.000,0.000,0.447
1757789283417877248.000,4.402,0.112,0.000,0.000,0.000,0.426
1757789283446318848.000,4.436,0.127,0.000,0.000,0.000,0.397
1757789283469415168.000,4.463,0.138,0.000,0.000,0.000,0.373
1757789283496709376.000,4.496,0.151,0.000,0.000,0.000,0.346
1757789283518715392.000,4.522,0.160,0.000,0.000,0.000,0.325
1757789283546170368.000,4.555,0.170,0.000,0.000,0.000,0.298
1757789283568135936.000,4.581,0.178,0.000,0.000,0.000,0.276
1757789283592162816.000,4.610,0.186,0.000,0.000,0.000,0.252
1757789283620528896.000,4.645,0.194,0.000,0.000,0.000,0.224
1757789283643090688.000,4.672,0.200,0.000,0.000,0.000,0.201
1757789283671097344.000,4.707,0.207,0.000,0.000,0.000,0.172
1757789283693166080.000,4.734,0.211,0.000,0.000,0.000,0.150
1757789283721104896.000,4.769,0.216,0.000,0.000,0.000,0.121
1757789283743216896.000,4.797,0.219,0.000,0.000,0.000,0.097
1757789283771367424.000,4.833,0.222,0.000,0.000,0.000,0.068
1757789283793237248.000,4.862,0.224,0.000,0.000,0.000,0.044
1757789283821303552.000,4.898,0.225,0.000,0.000,0.000,0.014
1757789283843576320.000,4.927,0.225,0.000,0.000,0.000,-0.010
1757789283871252992.000,4.963,0.224,0.000,0.000,0.000,-0.040
1757789283893267712.000,4.992,0.223,0.000,0.000,0.000,-0.063
1757789283921229056.000,5.028,0.220,0.000,0.000,0.000,-0.092
1757789283943521024.000,5.057,0.217,0.000,0.000,0.000,-0.114
1757789283972064256.000,5.094,0.212,0.000,0.000,0.000,-0.139
1757789283994545920.000,5.124,0.208,0.000,0.000,0.000,-0.154
1757789284019877376.000,5.157,0.203,0.000,0.000,0.000,-0.164
1757789284042264832.000,5.186,0.198,0.000,0.000,0.000,-0.168
1757789284069843200.000,5.222,0.192,0.000,0.000,0.000,-0.171
1757789284092197888.000,5.251,0.187,0.000,0.000,0.000,-0.173
1757789284119714560.000,5.287,0.180,0.000,0.000,0.000,-0.174
1757789284142991104.000,5.317,0.175,0.000,0.000,0.000,-0.175
1757789284171024128.000,5.353,0.169,0.000,0.000,0.000,-0.176
1757789284193093888.000,5.381,0.164,0.000,0.000,0.000,-0.177
1757789284221296384.000,5.417,0.157,0.000,0.000,0.000,-0.177
1757789284243349504.000,5.445,0.152,0.000,0.000,0.000,-0.178
1757789284271312384.000,5.481,0.146,0.000,0.000,0.000,-0.180
1757789284293446912.000,5.509,0.141,0.000,0.000,0.000,-0.181
1757789284321334528.000,5.544,0.134,0.000,0.000,0.000,-0.182
1757789284343406080.000,5.572,0.129,0.000,0.000,0.000,-0.182
1757789284371788544.000,5.608,0.123,0.000,0.000,0.000,-0.182
1757789284393721856.000,5.635,0.117,0.000,0.000,0.000,-0.183
1757789284421735424.000,5.670,0.111,0.000,0.000,0.000,-0.183
1757789284443834112.000,5.698,0.106,0.000,0.000,0.000,-0.184
1757789284471624448.000,5.733,0.099,0.000,0.000,0.000,-0.185
1757789284493854720.000,5.761,0.094,0.000,0.000,0.000,-0.186
1757789284521523200.000,5.795,0.088,0.000,0.000,0.000,-0.187
1757789284543485952.000,5.822,0.083,0.000,0.000,0.000,-0.188
1757789284571430144.000,5.857,0.076,0.000,0.000,0.000,-0.190
1757789284593408512.000,5.885,0.071,0.000,0.000,0.000,-0.191
1757789284621088768.000,5.919,0.064,0.000,0.000,0.000,-0.192
1757789284643057920.000,5.947,0.059,0.000,0.000,0.000,-0.193
1757789284671149568.000,5.982,0.052,0.000,0.000,0.000,-0.195
1757789284693074944.000,6.010,0.046,0.000,0.000,0.000,-0.196
1757789284721005056.000,6.045,0.039,0.000,0.000,0.000,-0.196
1757789284742927872.000,6.073,0.034,0.000,0.000,0.000,-0.194
1757789284770825472.000,6.109,0.027,0.000,0.000,0.000,-0.190
1757789284792724480.000,6.137,0.021,0.000,0.000,0.000,-0.180
1757789284820469504.000,6.173,0.015,0.000,0.000,0.000,-0.165
1757789284842274304.000,6.201,0.011,0.000,0.000,0.000,-0.150
1757789284869645824.000,6.237,0.006,0.000,0.000,0.000,-0.130
1757789284893060864.000,6.268,0.002,0.000,0.000,0.000,-0.113
1757789284921192448.000,6.305,-0.002,0.000,0.000,0.000,-0.091
1757789284944277248.000,6.336,-0.004,0.000,0.000,0.000,-0.073
1757789284971984128.000,6.373,-0.007,0.000,0.000,0.000,-0.051
1757789284994008064.000,6.402,-0.008,0.000,0.000,0.000,-0.032
1757789285022310144.000,6.440,-0.008,0.000,0.000,0.000,-0.009
1757789285044476160.000,6.470,-0.008,0.000,0.000,0.000,0.009
1757789285066820608.000,6.500,-0.008,0.000,0.000,0.000,0.027
1757789285094552320.000,6.537,-0.007,0.000,0.000,0.000,0.050
1757789285122073600.000,6.574,-0.004,0.000,0.000,0.000,0.072
1757789285144215552.000,6.604,-0.002,0.000,0.000,0.000,0.090
1757789285172162048.000,6.641,0.002,0.000,0.000,0.000,0.112
1757789285194152704.000,6.671,0.006,0.000,0.000,0.000,0.130
1757789285221837312.000,6.708,0.011,0.000,0.000,0.000,0.152
1757789285243617536.000,6.736,0.015,0.000,0.000,0.000,0.170
1757789285271485952.000,6.773,0.022,0.000,0.000,0.000,0.194
1757789285293609984.000,6.802,0.028,0.000,0.000,0.000,0.213
1757789285317843456.000,6.834,0.036,0.000,0.000,0.000,0.233
1757789285346250496.000,6.871,0.045,0.000,0.000,0.000,0.258
1757789285368268032.000,6.900,0.053,0.000,0.000,0.000,0.277
